kepid,kepoi_name,koi_disposition,koi_score
10342041,K01155.01,FALSE POSITIVE,0.0000
10514770,K01156.01,FALSE POSITIVE,0.0000
9775938,K00951.02,CONFIRMED,0.9820
9787239,K00952.01,CONFIRMED,1.0000
9787239,K00952.02,CONFIRMED,1.0000
9787239,K00952.03,CONFIRMED,1.0000
9787239,K00952.04,CONFIRMED,0.9680
9787239,K00952.05,CONFIRMED,0.9960
2309719,K01020.01,FALSE POSITIVE,0.0000
2558363,K01021.01,FALSE POSITIVE,0.0000
2716853,K01022.01,CONFIRMED,1.0000
2445154,K01023.01,FALSE POSITIVE,0.0000
2715135,K01024.01,CONFIRMED,1.0000
8644288,K00137.03,CONFIRMED,1.0000
3113266,K01088.01,FALSE POSITIVE,0.0000
3247268,K01089.01,CONFIRMED,0.9340
3247268,K01089.02,CONFIRMED,1.0000
3232859,K01090.01,FALSE POSITIVE,0.0000
3098184,K01091.01,FALSE POSITIVE,0.0000
2720309,K01092.01,FALSE POSITIVE,
10342065,K01157.01,FALSE POSITIVE,0.0000
10352945,K01158.01,FALSE POSITIVE,0.0000
10354039,K01159.01,CONFIRMED,0.8940
10330115,K01160.01,CONFIRMED,1.0000
10426656,K01161.01,CONFIRMED,1.0000
9820483,K00953.01,CONFIRMED,1.0000
9941662,K00013.01,CONFIRMED,0.8750
7778437,K00131.01,CONFIRMED,1.0000
9823457,K00954.01,CONFIRMED,1.0000
9823457,K00954.02,CONFIRMED,1.0000
2574201,K01025.01,FALSE POSITIVE,0.0000
2166206,K01028.01,FALSE POSITIVE,0.0000
2164169,K01029.01,CONFIRMED,1.0000
2574338,K01030.01,CONFIRMED,0.9970
2584163,K01031.01,CONFIRMED,0.8850
4180280,K00144.01,CONFIRMED,1.0000
3239636,K01093.01,FALSE POSITIVE,0.0000
2721030,K01094.01,CONFIRMED,0.9940
3329204,K01095.01,CANDIDATE,0.9970
3230491,K01096.01,CANDIDATE,
3340070,K01097.01,FALSE POSITIVE,
7626506,K00150.01,CONFIRMED,1.0000
10426656,K01161.02,CONFIRMED,0.9910
10426656,K01161.03,CONFIRMED,0.9610
10528068,K01162.01,CONFIRMED,0.9990
10468940,K01163.01,CONFIRMED,1.0000
9825625,K00955.01,CONFIRMED,1.0000
9875711,K00956.01,CONFIRMED,1.0000
7661409,K00957.01,FALSE POSITIVE,0.0000
1026957,K00958.01,CONFIRMED,1.0000
10002261,K00959.01,FALSE POSITIVE,0.7290
8176650,K00960.01,FALSE POSITIVE,0.0000
2162635,K01032.01,CANDIDATE,
5899544,K01034.01,FALSE POSITIVE,0.0000
5963222,K01035.01,FALSE POSITIVE,0.0000
5982353,K01036.01,FALSE POSITIVE,0.0000
6205468,K01037.01,FALSE POSITIVE,0.0000
8506766,K00138.01,FALSE POSITIVE,0.0000
3240706,K01098.01,FALSE POSITIVE,0.0000
2853093,K01099.01,CONFIRMED,1.0000
3228824,K01100.01,FALSE POSITIVE,0.0000
3245969,K01101.01,CONFIRMED,1.0000
3231341,K01102.01,CONFIRMED,1.0000
10468940,K01163.02,CONFIRMED,1.0000
10341831,K01164.01,FALSE POSITIVE,0.0000
10337517,K01165.01,CONFIRMED,1.0000
10337517,K01165.02,CONFIRMED,1.0000
10351231,K01166.01,CONFIRMED,0.9940
10485179,K01167.01,FALSE POSITIVE,0.0000
8561063,K00961.01,CONFIRMED,1.0000
8561063,K00961.02,CONFIRMED,0.0000
8892910,K00132.01,FALSE POSITIVE,0.0000
8561063,K00961.03,CONFIRMED,1.0000
10657664,K00964.01,FALSE POSITIVE,0.0000
3337351,K00965.01,FALSE POSITIVE,0.0000
6153201,K01038.01,FALSE POSITIVE,
5802486,K01039.01,FALSE POSITIVE,0.0000
5817553,K01040.01,FALSE POSITIVE,0.0000
5982368,K01041.01,FALSE POSITIVE,0.0000
5816811,K01042.01,FALSE POSITIVE,0.0000
5816165,K01043.01,FALSE POSITIVE,0.0000
7102227,K01360.01,CONFIRMED,1.0000
7102227,K01360.02,CONFIRMED,1.0000
7102227,K01360.03,CONFIRMED,0.9210
6960913,K01361.01,CONFIRMED,0.9980
6837146,K01362.01,CANDIDATE,1.0000
11122894,K01426.02,CONFIRMED,0.9070
11122894,K01426.03,CONFIRMED,0.9990
11129738,K01427.01,CONFIRMED,0.9990
11401182,K01428.01,CONFIRMED,1.0000
11030711,K01429.01,CONFIRMED,0.9970
11512246,K00168.03,CONFIRMED,0.9960
6607286,K01239.01,CANDIDATE,1.0000
6607286,K01239.02,CANDIDATE,0.5450
6690082,K01240.01,CONFIRMED,1.0000
6690082,K01240.02,CONFIRMED,1.0000
6448890,K01241.01,CONFIRMED,1.0000
6448890,K01241.02,CONFIRMED,0.0980
10730034,K01305.01,CONFIRMED,1.0000
10730034,K01305.02,CONFIRMED,0.9780
10858691,K01306.01,CONFIRMED,1.0000
10858691,K01306.02,CONFIRMED,0.9940
10858691,K01306.03,CONFIRMED,0.9500
8107380,K00162.01,CONFIRMED,1.0000
6936909,K01363.01,CONFIRMED,1.0000
6936909,K01363.02,CONFIRMED,0.9830
6962977,K01364.01,CONFIRMED,1.0000
6962977,K01364.02,CONFIRMED,1.0000
11176127,K01430.01,CONFIRMED,1.0000
11176127,K01430.02,CONFIRMED,1.0000
11176127,K01430.03,CONFIRMED,0.9960
11075279,K01431.01,CANDIDATE,0.9980
11014932,K01432.01,CONFIRMED,1.0000
6607447,K01242.01,CANDIDATE,1.0000
6677256,K01243.01,FALSE POSITIVE,0.0000
8030148,K00155.01,CONFIRMED,1.0000
6692833,K01244.01,FALSE POSITIVE,0.0000
6693640,K01245.01,CONFIRMED,1.0000
10858691,K01306.04,CONFIRMED,0.9100
10973814,K01307.01,CONFIRMED,0.9990
10973814,K01307.02,CONFIRMED,1.0000
6541920,K00157.05,CONFIRMED,0.9970
10586208,K01308.01,CONFIRMED,1.0000
6962977,K01364.03,CONFIRMED,1.0000
6962977,K01364.04,CONFIRMED,0.8570
6962977,K01364.05,CONFIRMED,1.0000
7174351,K01365.01,FALSE POSITIVE,0.0000
6932987,K01366.01,CONFIRMED,1.0000
11014932,K01432.02,CONFIRMED,0.9970
11014932,K01432.03,CONFIRMED,0.9990
11014932,K01432.04,CONFIRMED,0.9980
11288505,K01433.01,CONFIRMED,1.0000
11493431,K01434.01,CONFIRMED,0.9960
6441738,K01246.01,CANDIDATE,1.0000
8801343,K01247.01,FALSE POSITIVE,0.4830
8488878,K01248.01,FALSE POSITIVE,0.0000
8560285,K01249.01,FALSE POSITIVE,0.0000
8620565,K01250.01,FALSE POSITIVE,0.0000
8616873,K01251.01,CANDIDATE,0.0000
10854768,K01309.01,CONFIRMED,1.0000
10964440,K01310.01,CONFIRMED,1.0000
10713616,K01311.01,CONFIRMED,0.9390
10963242,K01312.01,CONFIRMED,1.0000
10785538,K01313.01,FALSE POSITIVE,0.0000
6932987,K01366.02,CONFIRMED,1.0000
8191672,K00018.01,CONFIRMED,0.7540
6851425,K00163.01,CONFIRMED,1.0000
6934291,K01367.01,CONFIRMED,1.0000
7357531,K01368.01,FALSE POSITIVE,0.0000
6185711,K00169.01,FALSE POSITIVE,0.0000
11037335,K01435.01,CONFIRMED,1.0000
11037335,K01435.02,CONFIRMED,1.0000
11389771,K01436.01,CONFIRMED,1.0000
11389771,K01436.02,CONFIRMED,1.0000
8737796,K01252.01,FALSE POSITIVE,0.0000
8462258,K01253.01,FALSE POSITIVE,0.0000
10925104,K00156.01,CONFIRMED,0.6800
8454250,K01254.01,FALSE POSITIVE,1.0000
8494263,K01255.01,CANDIDATE,0.4360
8848271,K01256.01,FALSE POSITIVE,0.0000
10585852,K01314.01,CONFIRMED,0.9970
10928043,K01315.01,CANDIDATE,1.0000
10794087,K01316.01,CONFIRMED,0.9970
10794087,K01316.02,CANDIDATE,
6541920,K00157.06,CONFIRMED,1.0000
4275739,K01317.01,FALSE POSITIVE,0.0000
7287415,K01369.01,CONFIRMED,1.0000
6924203,K01370.01,CONFIRMED,0.9950
6878167,K01371.01,FALSE POSITIVE,0.0000
6880531,K01372.01,FALSE POSITIVE,
6863839,K01373.01,FALSE POSITIVE,0.0000
7296086,K01374.01,FALSE POSITIVE,0.0000
11389771,K01436.03,CONFIRMED,0.9800
11599038,K01437.01,CONFIRMED,1.0000
11193263,K01438.01,CONFIRMED,1.0000
11027624,K01439.01,CONFIRMED,1.0000
11032227,K01440.01,CONFIRMED,0.9960
8751933,K01257.01,CONFIRMED,0.1170
8630788,K01258.01,CONFIRMED,0.9970
8630788,K01258.02,CONFIRMED,1.0000
8630788,K01258.03,CONFIRMED,0.9600
8823426,K01259.01,FALSE POSITIVE,0.0000
4070376,K01318.01,FALSE POSITIVE,0.0000
4078157,K01319.01,FALSE POSITIVE,0.0020
4164994,K01320.01,CONFIRMED,1.0000
4480676,K01321.01,FALSE POSITIVE,0.0000
4079535,K01322.01,FALSE POSITIVE,0.0000
6766634,K01375.01,CONFIRMED,0.6770
6774826,K01376.01,FALSE POSITIVE,0.0000
5652237,K00164.01,FALSE POSITIVE,0.0000
7211469,K01377.01,CONFIRMED,0.9990
7375795,K01378.01,FALSE POSITIVE,0.4900
7255336,K00019.01,FALSE POSITIVE,0.0000
7831264,K00171.01,CONFIRMED,1.0000
7802136,K01449.01,FALSE POSITIVE,0.0000
7532973,K01450.01,CONFIRMED,0.0410
9632895,K01451.01,FALSE POSITIVE,0.0000
7449844,K01452.01,FALSE POSITIVE,0.0000
8766222,K01260.01,FALSE POSITIVE,0.0000
8678594,K01261.01,CONFIRMED,1.0000
10925104,K00156.02,CONFIRMED,0.9920
8678594,K01261.02,CONFIRMED,0.9880
8703884,K01262.01,FALSE POSITIVE,0.0000
8560840,K01263.01,FALSE POSITIVE,0.0000
4076098,K01323.01,CONFIRMED,1.0000
4551328,K01324.01,FALSE POSITIVE,0.0000
4282872,K01325.01,CONFIRMED,1.0000
4639868,K01326.01,FALSE POSITIVE,0.0000
10555375,K00158.01,FALSE POSITIVE,0.0000
4372768,K01327.01,FALSE POSITIVE,0.0000
7375795,K01378.02,FALSE POSITIVE,0.0000
7211221,K01379.01,CONFIRMED,1.0000
7025526,K01380.01,FALSE POSITIVE,0.0000
9451127,K01381.01,FALSE POSITIVE,0.0050
9446824,K01382.01,FALSE POSITIVE,0.0850
11356260,K01441.01,CONFIRMED,0.9860
11044770,K00170.01,FALSE POSITIVE,0.0000
11600889,K01442.01,CONFIRMED,1.0000
11197126,K01443.01,FALSE POSITIVE,0.0000
11043167,K01444.01,CONFIRMED,0.9790
8612847,K01264.01,CONFIRMED,1.0000
8552583,K01265.01,FALSE POSITIVE,0.0000
8547140,K01266.01,CONFIRMED,1.0000
8519253,K01267.01,FALSE POSITIVE,0.0000
8813698,K01268.01,CANDIDATE,0.9960
8757910,K01269.01,FALSE POSITIVE,0.0000
4074736,K01328.01,CANDIDATE,0.9090
4072526,K01329.01,CONFIRMED,0.9950
4150539,K01330.01,FALSE POSITIVE,0.0000
4274548,K01331.01,CANDIDATE,0.9990
4455231,K01332.01,CONFIRMED,1.0000
8953257,K01383.01,FALSE POSITIVE,0.3830
8971432,K01384.01,FALSE POSITIVE,0.0000
9278553,K01385.01,FALSE POSITIVE,0.0000
9527915,K00165.01,CONFIRMED,1.0000
9143254,K01386.01,FALSE POSITIVE,0.0000
8949247,K01387.01,FALSE POSITIVE,0.0000
11336883,K01445.01,CONFIRMED,0.9980
11336883,K01445.02,CANDIDATE,
11336883,K01445.03,CANDIDATE,
12506351,K01446.01,FALSE POSITIVE,0.0000
7622486,K01447.01,FALSE POSITIVE,0.0000
7622486,K01447.02,FALSE POSITIVE,0.9570
9705459,K01448.01,FALSE POSITIVE,0.8670
8564587,K01270.01,CONFIRMED,1.0000
10925104,K00156.03,CONFIRMED,1.0000
8564587,K01270.02,CONFIRMED,1.0000
8631160,K01271.01,CANDIDATE,1.0000
8552498,K01272.01,FALSE POSITIVE,
8806072,K01273.01,CONFIRMED,0.9270
4455231,K01332.02,CONFIRMED,0.9990
4455231,K01332.03,CONFIRMED,0.9910
4285107,K01333.01,FALSE POSITIVE,0.0000
4150624,K01334.01,FALSE POSITIVE,0.0000
8972058,K00159.01,CONFIRMED,1.0000
9346253,K01388.01,FALSE POSITIVE,0.0000
9002237,K01389.01,FALSE POSITIVE,0.0000
9288786,K01390.01,FALSE POSITIVE,0.0000
8958035,K01391.01,FALSE POSITIVE,0.0000
9040849,K01392.01,FALSE POSITIVE,0.0870
9202151,K01393.01,CANDIDATE,1.0000
7842610,K01453.01,FALSE POSITIVE,0.0000
7830637,K01454.01,FALSE POSITIVE,0.0000
4760746,K01455.01,CANDIDATE,0.0000
7832356,K01456.01,CONFIRMED,1.0000
9643874,K01457.01,CONFIRMED,1.0000
8800954,K01274.01,CONFIRMED,
8583696,K01275.01,CONFIRMED,0.9360
8804283,K01276.01,CONFIRMED,1.0000
8804283,K01276.02,CONFIRMED,1.0000
8552565,K01277.01,FALSE POSITIVE,0.0000
4155328,K01335.01,CONFIRMED,1.0000
4077526,K01336.01,CONFIRMED,1.0000
4077526,K01336.02,CONFIRMED,1.0000
4077526,K01336.03,CONFIRMED,1.0000
4077526,K01336.04,CONFIRMED,1.0000
8937021,K01394.01,FALSE POSITIVE,0.0000
8935810,K01395.01,CONFIRMED,1.0000
2441495,K00166.01,CONFIRMED,1.0000
9455556,K01396.01,CONFIRMED,1.0000
9455556,K01396.02,CONFIRMED,0.9920
9427402,K01397.01,CANDIDATE,1.0000
3732821,K01207.01,CONFIRMED,1.0000
3962440,K01208.01,CANDIDATE,
3534076,K01209.01,CANDIDATE,
3962357,K01210.01,CONFIRMED,1.0000
9110357,K00016.01,FALSE POSITIVE,0.0000
8394721,K00152.04,CONFIRMED,0.9760
8609450,K01278.01,CONFIRMED,1.0000
6541920,K00157.01,CONFIRMED,1.0000
8609450,K01278.02,CONFIRMED,1.0000
8609450,K01278.03,CONFIRMED,0.8960
8609450,K01278.04,CONFIRMED,0.9920
4243911,K01337.01,CONFIRMED,1.0000
4466677,K01338.01,CONFIRMED,1.0000
4466677,K01338.02,CANDIDATE,0.9990
4466677,K01338.03,CANDIDATE,0.7540
4135665,K01339.01,CONFIRMED,1.0000
9269281,K01398.01,CONFIRMED,1.0000
9100484,K01399.01,CANDIDATE,1.0000
9157908,K01400.01,FALSE POSITIVE,0.0000
9030447,K01401.01,FALSE POSITIVE,
9034103,K01402.01,CONFIRMED,1.0000
9214942,K01403.01,CONFIRMED,1.0000
3858704,K01211.01,FALSE POSITIVE,0.0010
3749134,K01212.01,CONFIRMED,0.9970
3556220,K01213.01,FALSE POSITIVE,0.0000
3660924,K01214.01,CONFIRMED,1.0000
3939150,K01215.01,CONFIRMED,1.0000
8628758,K01279.01,CONFIRMED,1.0000
8628758,K01279.02,CONFIRMED,0.9710
8509361,K01280.01,FALSE POSITIVE,0.0000
8742590,K01281.01,CONFIRMED,0.9890
8822366,K01282.01,CONFIRMED,0.9980
8972058,K00159.02,CONFIRMED,1.0000
4386059,K01340.01,FALSE POSITIVE,0.0000
4650674,K01341.01,CONFIRMED,1.0000
4275721,K01342.01,CONFIRMED,0.8080
4275721,K01342.02,CONFIRMED,1.0000
8874090,K01404.01,CONFIRMED,0.9990
11666881,K00167.01,CONFIRMED,1.0000
9264949,K01405.01,CONFIRMED,0.9960
9271752,K01406.01,CONFIRMED,1.0000
9007866,K01407.01,FALSE POSITIVE,
9150827,K01408.01,CONFIRMED,1.0000
3939150,K01215.02,CONFIRMED,0.9990
3839488,K01216.01,CONFIRMED,1.0000
3542588,K01217.01,FALSE POSITIVE,0.0000
3442055,K01218.01,CONFIRMED,0.9990
3440861,K01219.01,FALSE POSITIVE,
12252424,K00153.01,CONFIRMED,1.0000
8700771,K01283.01,CONFIRMED,0.9980
10960993,K01284.01,FALSE POSITIVE,0.0000
6541920,K00157.02,CONFIRMED,1.0000
10599397,K01285.01,FALSE POSITIVE,
10879208,K01286.01,FALSE POSITIVE,0.0000
10843203,K01287.01,FALSE POSITIVE,0.0000
4570931,K01343.01,FALSE POSITIVE,0.0000
4136466,K01344.01,CONFIRMED,0.9990
7284688,K01345.01,FALSE POSITIVE,
7199774,K01346.01,FALSE POSITIVE,0.0000
7037540,K01347.01,FALSE POSITIVE,0.0000
6866228,K01348.01,FALSE POSITIVE,0.0000
9391208,K01409.01,CONFIRMED,1.0000
9391506,K01410.01,CONFIRMED,1.0000
8950853,K01412.01,CONFIRMED,0.9990
9006449,K01413.01,CONFIRMED,0.9860
9006449,K01413.02,CONFIRMED,0.9990
9006449,K01413.03,CONFIRMED,0.9350
4043190,K01220.01,CONFIRMED,0.9970
3640905,K01221.01,CONFIRMED,1.0000
3640905,K01221.02,CONFIRMED,0.9810
4060815,K01222.01,FALSE POSITIVE,
6613006,K01223.01,FALSE POSITIVE,0.0000
6606653,K01224.01,FALSE POSITIVE,0.2850
10790387,K01288.01,CONFIRMED,1.0000
10748393,K01289.01,FALSE POSITIVE,0.0000
10874226,K01290.01,FALSE POSITIVE,0.0000
10661771,K01291.01,FALSE POSITIVE,0.0000
10924853,K01292.01,FALSE POSITIVE,0.0000
10874926,K01293.01,FALSE POSITIVE,0.0000
6631721,K00160.01,FALSE POSITIVE,1.0000
6847018,K01349.01,FALSE POSITIVE,0.0000
7220322,K01350.01,FALSE POSITIVE,0.0000
6956233,K01352.01,FALSE POSITIVE,0.0000
7303287,K01353.01,CONFIRMED,1.0000
7303287,K01353.02,CONFIRMED,1.0000
11512246,K00168.01,CONFIRMED,1.0000
8916492,K01414.01,FALSE POSITIVE,0.0000
11193447,K01415.01,FALSE POSITIVE,
11517719,K01416.01,CONFIRMED,0.9200
11599264,K01417.01,FALSE POSITIVE,0.0000
11100657,K01418.01,FALSE POSITIVE,0.0000
6620003,K01225.01,CANDIDATE,0.0000
6621116,K01226.01,FALSE POSITIVE,0.0000
6629332,K01227.01,FALSE POSITIVE,0.0000
6387450,K01228.01,FALSE POSITIVE,0.0000
12252424,K00153.02,CONFIRMED,1.0000
6432059,K01229.01,FALSE POSITIVE,
6470149,K01230.01,FALSE POSITIVE,1.0000
10549562,K01294.01,FALSE POSITIVE,0.0000
10874614,K00017.01,CONFIRMED,0.9870
6541920,K00157.03,CONFIRMED,1.0000
10666230,K01295.01,FALSE POSITIVE,0.0030
10971674,K01296.01,FALSE POSITIVE,0.5650
6891543,K01354.01,FALSE POSITIVE,0.0000
7211141,K01355.01,CONFIRMED,0.9950
7363829,K01356.01,CANDIDATE,
6719086,K01357.01,CANDIDATE,1.0000
7376983,K01358.01,CONFIRMED,1.0000
5084942,K00161.01,CONFIRMED,1.0000
11125936,K01419.01,FALSE POSITIVE,0.0000
11026304,K01420.01,CANDIDATE,1.0000
11342550,K01421.01,CANDIDATE,
11497958,K01422.01,CONFIRMED,1.0000
11497958,K01422.02,CONFIRMED,1.0000
11512246,K00168.02,CONFIRMED,1.0000
6462874,K01231.01,FALSE POSITIVE,0.0000
6665223,K01232.01,FALSE POSITIVE,0.0000
6545358,K01233.01,FALSE POSITIVE,0.0000
6390824,K01234.01,FALSE POSITIVE,0.0000
6546528,K01235.01,FALSE POSITIVE,0.0000
10676923,K01297.01,FALSE POSITIVE,0.0000
10604335,K01298.01,CONFIRMED,1.0000
10604335,K01298.02,CONFIRMED,0.0000
10864656,K01299.01,CONFIRMED,0.9810
10975146,K01300.01,CONFIRMED,1.0000
10538176,K01301.01,CONFIRMED,1.0000
7376983,K01358.02,CONFIRMED,0.9990
7376983,K01358.03,CONFIRMED,1.0000
7376983,K01358.04,CONFIRMED,0.9330
6946199,K01359.01,CONFIRMED,1.0000
6946199,K01359.02,CANDIDATE,1.0000
11497958,K01422.03,CONFIRMED,0.9850
11177707,K01423.01,CONFIRMED,1.0000
11611600,K01424.01,CONFIRMED,1.0000
11254382,K01425.01,CONFIRMED,1.0000
11122894,K01426.01,CONFIRMED,1.0000
6677841,K01236.01,CONFIRMED,0.0860
6677841,K01236.02,CONFIRMED,0.2420
6677841,K01236.03,CONFIRMED,
9970525,K00154.01,FALSE POSITIVE,
6531491,K01237.01,FALSE POSITIVE,0.0000
6383821,K01238.01,CONFIRMED,1.0000
10538176,K01301.02,CONFIRMED,1.0000
10724369,K01302.01,CONFIRMED,1.0000
6541920,K00157.04,CONFIRMED,0.9980
10867062,K01303.01,CANDIDATE,0.9980
10744335,K01304.01,CONFIRMED,0.9840
4860678,K01602.01,CONFIRMED,0.9930
5177104,K01603.01,CONFIRMED,1.0000
7023960,K00187.01,FALSE POSITIVE,0.0000
10033279,K01604.01,FALSE POSITIVE,0.0000
5009189,K01605.01,FALSE POSITIVE,0.0000
8230616,K01713.02,CONFIRMED,1.0000
9836959,K01715.01,CONFIRMED,0.8550
9838949,K01716.01,CONFIRMED,1.0000
9895006,K01717.01,CONFIRMED,0.9690
9896558,K01718.01,CONFIRMED,0.9640
9589323,K01488.01,CONFIRMED,1.0000
9823487,K01489.01,CONFIRMED,1.0000
9602514,K01490.01,FALSE POSITIVE,0.0000
9726659,K01491.01,CONFIRMED,1.0000
12108312,K01492.01,FALSE POSITIVE,0.0000
5371776,K01557.01,CONFIRMED,1.0000
5371776,K01557.02,CONFIRMED,1.0000
5371776,K01557.03,CONFIRMED,1.0000
9573539,K00180.01,CONFIRMED,1.0000
5371776,K01557.04,CONFIRMED,1.0000
9886661,K01606.01,CONFIRMED,1.0000
5477805,K01607.01,FALSE POSITIVE,0.0000
10055126,K01608.01,CONFIRMED,1.0000
10055126,K01608.02,CONFIRMED,0.9980
5009743,K01609.01,CONFIRMED,0.9960
10015937,K01720.01,CONFIRMED,0.9990
10019065,K01721.01,CONFIRMED,1.0000
7950644,K00192.01,CONFIRMED,0.9910
10080248,K01722.01,CONFIRMED,0.8200
10213902,K01723.01,CONFIRMED,0.9920
9842906,K01493.01,FALSE POSITIVE,0.0000
11821363,K01494.01,CONFIRMED,0.9940
7629518,K01495.01,CONFIRMED,0.9990
10810838,K00174.01,CONFIRMED,0.9990
4828341,K01496.01,FALSE POSITIVE,0.0000
10019763,K01558.01,FALSE POSITIVE,0.0000
9899280,K01559.01,FALSE POSITIVE,0.0000
8046659,K01560.01,CANDIDATE,0.0000
4940438,K01561.01,FALSE POSITIVE,0.0000
5308663,K01562.01,FALSE POSITIVE,0.0000
5474733,K01610.01,FALSE POSITIVE,0.0000
10963065,K01612.01,CONFIRMED,1.0000
6268648,K01613.01,CONFIRMED,1.0000
10125352,K00021.01,FALSE POSITIVE,0.0000
5357901,K00188.01,CONFIRMED,0.9950
4278221,K01615.01,CONFIRMED,1.0000
10214162,K01724.01,CONFIRMED,1.0000
10905746,K01725.01,CONFIRMED,1.0000
8242434,K01726.01,CONFIRMED,0.7480
6185331,K01727.01,CONFIRMED,0.9980
11820830,K01728.01,FALSE POSITIVE,0.9940
11774387,K01497.01,FALSE POSITIVE,0.0000
9636135,K01498.01,CONFIRMED,0.9970
9636135,K01498.02,CONFIRMED,0.9990
7841925,K01499.01,CONFIRMED,1.0000
7841925,K01499.02,CANDIDATE,0.9440
7841925,K01499.03,CONFIRMED,0.4640
5219234,K01563.01,CONFIRMED,1.0000
5219234,K01563.02,CONFIRMED,0.9990
5219234,K01563.03,CONFIRMED,1.0000
5219234,K01563.04,CONFIRMED,1.0000
12504988,K00181.01,FALSE POSITIVE,0.0030
9015738,K01616.01,CONFIRMED,0.9990
7215603,K01618.01,CONFIRMED,0.9120
4276716,K01619.01,CANDIDATE,1.0000
5561278,K01621.01,CONFIRMED,1.0000
7287683,K01622.01,CANDIDATE,0.8550
6387542,K01626.01,CONFIRMED,1.0000
8266276,K01731.01,CANDIDATE,0.8090
6869184,K01732.01,CONFIRMED,1.0000
8396405,K01733.01,CANDIDATE,0.9380
10799735,K00193.01,FALSE POSITIVE,0.0000
6604328,K01736.01,CONFIRMED,1.0000
9719634,K01500.01,FALSE POSITIVE,0.0000
7439316,K01501.01,CONFIRMED,1.0000
12061238,K01502.01,FALSE POSITIVE,0.0000
8323753,K00175.01,FALSE POSITIVE,0.0000
12400538,K01503.01,CONFIRMED,1.0000
5184584,K01564.01,CONFIRMED,0.9890
5636648,K01565.01,FALSE POSITIVE,0.0000
5564247,K01566.01,FALSE POSITIVE,0.0010
5438099,K01567.01,CONFIRMED,1.0000
5438099,K01567.02,CONFIRMED,1.0000
6543893,K01627.01,CONFIRMED,1.0000
6543893,K01627.02,CONFIRMED,0.9970
6975129,K01628.01,CONFIRMED,1.0000
11391018,K00189.01,CONFIRMED,0.9820
8685497,K01629.01,CONFIRMED,0.9950
4365645,K01738.01,CONFIRMED,0.9990
7199906,K01739.01,CANDIDATE,
8197343,K01746.01,CONFIRMED,0.9980
7032421,K01747.01,FALSE POSITIVE,1.0000
6786348,K01749.01,CONFIRMED,1.0000
6209677,K01750.01,CONFIRMED,0.9990
9641018,K01504.01,FALSE POSITIVE,0.0000
9813499,K01505.01,CONFIRMED,1.0000
12254792,K01506.01,CONFIRMED,1.0000
12020218,K01507.01,CONFIRMED,1.0000
7690844,K01508.01,CONFIRMED,1.0000
9535080,K01509.01,FALSE POSITIVE,0.0010
5438099,K01567.03,CONFIRMED,1.0000
5438099,K01567.04,CONFIRMED,0.9990
5210475,K01568.01,FALSE POSITIVE,0.0000
8009350,K01569.01,CONFIRMED,1.0000
8082001,K01570.01,CONFIRMED,1.0000
9017682,K01630.01,CANDIDATE,0.9880
9277896,K01632.01,CONFIRMED,1.0000
9401997,K01633.01,CONFIRMED,0.9770
10686864,K01637.01,CONFIRMED,1.0000
10749128,K01639.02,CANDIDATE,
11904734,K01764.01,CANDIDATE,1.0000
8043714,K01765.01,FALSE POSITIVE,0.0000
7918217,K01770.01,FALSE POSITIVE,0.0000
10153011,K01773.01,CANDIDATE,0.0000
9631995,K00022.01,CONFIRMED,0.9880
11870545,K01510.01,CANDIDATE,1.0000
7901948,K01511.01,CONFIRMED,1.0000
11955499,K01512.01,FALSE POSITIVE,0.0000
6442377,K00176.01,CONFIRMED,1.0000
9784222,K01513.01,FALSE POSITIVE,0.0000
5376836,K00182.01,FALSE POSITIVE,0.8760
5557821,K01571.01,FALSE POSITIVE,0.0010
10004519,K01572.01,CONFIRMED,1.0000
5031857,K01573.01,CONFIRMED,1.0000
5031857,K01573.02,CANDIDATE,1.0000
10879038,K01641.01,CONFIRMED,0.9860
10990917,K01643.01,CONFIRMED,0.9960
11043136,K01644.01,FALSE POSITIVE,0.0000
11046025,K01646.01,CONFIRMED,1.0000
5771719,K00190.01,FALSE POSITIVE,0.0000
9729691,K01751.01,CONFIRMED,1.0000
9729691,K01751.02,CONFIRMED,0.0000
4950232,K01753.01,FALSE POSITIVE,0.0010
10904857,K00194.01,CONFIRMED,0.8020
8651389,K01754.01,CONFIRMED,0.9920
9520668,K01514.01,FALSE POSITIVE,0.0000
7871954,K01515.01,CONFIRMED,0.8890
7871954,K01515.02,CONFIRMED,0.9910
12418724,K01516.01,CONFIRMED,1.0000
7456001,K01517.01,CONFIRMED,1.0000
10028792,K01574.01,CONFIRMED,1.0000
10028792,K01574.02,CONFIRMED,0.0000
10028792,K01574.03,CANDIDATE,0.9520
5553652,K01575.01,FALSE POSITIVE,0.0000
5299459,K01576.01,CONFIRMED,1.0000
11153121,K01647.01,CONFIRMED,0.9990
11153121,K01647.02,CONFIRMED,0.9870
11153121,K01647.03,CANDIDATE,
11177543,K01648.01,CONFIRMED,0.9940
11337141,K01649.01,CONFIRMED,0.9920
6705142,K01758.01,CANDIDATE,1.0000
3967760,K01760.01,CONFIRMED,0.6770
3967760,K01760.02,CONFIRMED,0.9720
4067336,K01761.01,FALSE POSITIVE,1.0000
5387843,K01762.01,FALSE POSITIVE,0.4060
7549209,K01518.01,CONFIRMED,1.0000
7663405,K01519.01,CONFIRMED,1.0000
